cinema,date,time,title,href,poster,year,valid
Herziliya Cinemateque,30/09/2024,20:00,Beetlejuice Beetlejuice,https://www.hcinema.org.il/event/%d7%91%d7%99%d7%98%d7%9c%d7%92%d7%95%d7%a1-%d7%91%d7%99%d7%98%d7%9c%d7%92%d7%95%d7%a1-beetlejuice-beetlejuice-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1-3/2024-09-30/,https://m.media-amazon.com/images/M/MV5BYmRlYzE3ZTYtNjIyZi00MWYyLWEzZDItOWI5NzM1Yjc0NmI5XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,01/10/2024,11:00,Bonnard: Pierre et Marthe,https://www.hcinema.org.il/event/%d7%a4%d7%99%d7%99%d7%a8-%d7%95%d7%9e%d7%90%d7%a8%d7%aa-%d7%90%d7%95%d7%9e%d7%a0%d7%95%d7%aa-%d7%95%d7%90%d7%94%d7%91%d7%94-bonnard-pierre-et-marthe-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1-3/2024-10-01/1/,,,no
Herziliya Cinemateque,01/10/2024,11:30,The Teachers' Lounge,https://www.hcinema.org.il/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d-the-teachers-lounge-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/2024-10-01/1/,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,01/10/2024,14:00,Thelma,https://www.hcinema.org.il/event/%d7%aa%d7%9c%d7%9e%d7%94-thelma-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91-2/2024-10-01/1/,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,01/10/2024,14:30,Adios Buenos Aires,https://www.hcinema.org.il/event/%d7%90%d7%93%d7%99%d7%95%d7%a1-%d7%91%d7%95%d7%90%d7%a0%d7%95%d7%a1-%d7%90%d7%99%d7%99%d7%a8%d7%a1-adios-buenos-aires-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9/2024-10-01/,https://m.media-amazon.com/images/M/MV5BMWU3YTU0OTAtYWRlNS00MjAyLThiOTYtNTYyMzQzOTE0YzViXkEyXkFqcGdeQXVyNTI1MzQyMzE@._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,01/10/2024,16:00,Thelma,https://www.hcinema.org.il/event/%d7%aa%d7%9c%d7%9e%d7%94-thelma-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91-2/2024-10-01/2/,https://m.media-amazon.com/images/M/MV5BM2Q2ZmY1ZmYtYWJlMS00MDJhLTkyYmUtMmU4MTQ5OThlYjQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2024,yes
Herziliya Cinemateque,01/10/2024,16:15,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/2024-10-01/1/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Herziliya Cinemateque,01/10/2024,18:00,Bonnard: Pierre et Marthe,https://www.hcinema.org.il/event/%d7%a4%d7%99%d7%99%d7%a8-%d7%95%d7%9e%d7%90%d7%a8%d7%aa-%d7%90%d7%95%d7%9e%d7%a0%d7%95%d7%aa-%d7%95%d7%90%d7%94%d7%91%d7%94-bonnard-pierre-et-marthe-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1-3/2024-10-01/2/,,,no
Herziliya Cinemateque,01/10/2024,18:30,The Teachers' Lounge,https://www.hcinema.org.il/event/%d7%97%d7%93%d7%a8-%d7%94%d7%9e%d7%95%d7%a8%d7%99%d7%9d-the-teachers-lounge-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/2024-10-01/2/,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Herziliya Cinemateque,01/10/2024,21:00,"Come, Closer",https://www.hcinema.org.il/event/%d7%a7%d7%a8%d7%95%d7%91-%d7%90%d7%9c%d7%99%d7%99-come-closer-%d7%94%d7%a7%d7%a8%d7%a0%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%96%d7%94%d7%91/2024-10-01/2/,https://m.media-amazon.com/images/M/MV5BOTllMTJhMjEtNzZjMS00MzhjLThmMjgtMGIwMTcwODA0MDZjXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg,2010,yes
Kolnoa Kanada,24/09/2024,19:00,Duel,https://ticks.co.il/event.php?i=TP5SMPp3uC1,https://m.media-amazon.com/images/M/MV5BNzRkNjE4NjQtZTQ2NC00YTg1LThiZTMtNmRhYmQzODBlMDc2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,1971,yes
Kolnoa Kanada,25/09/2024,19:00,La Pointe Courte,https://ticks.co.il/event.php?i=da4gDQqwxc1,https://m.media-amazon.com/images/M/MV5BMDkyZWQ0NWItNjE0Yi00MDliLWExZjYtM2E4ZTVhYmFmMTkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1955,yes
Kolnoa Kanada,28/09/2024,21:00,Citizen Kane,https://ticks.co.il/event.php?i=ZkDljvkNVm1,https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,1941,yes
Kolnoa Kanada,03/10/2024,21:30,Mean Streets,https://ticks.co.il/event.php?i=ytXHULBELT1,https://m.media-amazon.com/images/M/MV5BMWRlNDdiYWUtYjE1Zi00OWRhLWJiYTYtZWQ0NWFkYzc0NWMxXkEyXkFqcGc@._V1_SX300.jpg,1973,yes
Jerusalem Cinemateque,24/09/2024,16:00,Carrington,https://jer-cin.org.il/en/event/78064,https://m.media-amazon.com/images/M/MV5BZjQ3MTBkNDEtMGRlZS00OTY0LTkzYjktOWU2MzI3ZDRiMjY5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,1995,yes
Jerusalem Cinemateque,24/09/2024,17:00,The Teachers' Lounge,https://jer-cin.org.il/en/event/78328,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,24/09/2024,18:30,The Verdict,https://jer-cin.org.il/en/event/78066,https://m.media-amazon.com/images/M/MV5BNTFkYTk4MDktMjkwYS00ZmQzLTkzYzItODgyMjZhY2E2ZGI2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1982,yes
Jerusalem Cinemateque,24/09/2024,20:00,American Splendor,https://jer-cin.org.il/en/event/78068,https://m.media-amazon.com/images/M/MV5BMjA0MjYxNjY1MV5BMl5BanBnXkFtZTcwNDkwMjAwMQ@@._V1_SX300.jpg,2003,yes
Jerusalem Cinemateque,24/09/2024,20:00,The Teachers' Lounge,https://jer-cin.org.il/en/event/78330,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,24/09/2024,21:00,Longlegs,https://jer-cin.org.il/en/event/78056,https://m.media-amazon.com/images/M/MV5BMmJkNGNiNjgtMzFlYy00ZDI5LWI2YzktZGVjYjI5MjQyMGU3XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,25/09/2024,18:00,Before the Devil Knows You’re Dead,https://jer-cin.org.il/en/event/78070,,,no
Jerusalem Cinemateque,25/09/2024,18:00,"Wake Up, Grandson - Letters to my Rebellious Rabbi",https://jer-cin.org.il/en/event/78072,,,no
Jerusalem Cinemateque,25/09/2024,18:00,The Teachers' Lounge,https://jer-cin.org.il/en/event/78332,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,25/09/2024,20:00,Niceland (Population. 1.000.002),https://jer-cin.org.il/en/event/78076,https://m.media-amazon.com/images/M/MV5BMjk5MGZlM2UtYjhlZS00NGRjLWJjMDgtYzJhZjFmOTlhYTE0XkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,2004,yes
Jerusalem Cinemateque,25/09/2024,20:30,Christmas in Notting Hill,https://jer-cin.org.il/en/event/78074,https://m.media-amazon.com/images/M/MV5BYzU4MDc5NDItM2YwMy00M2UxLTliNTgtYTYyYTc5OTNjM2EwXkEyXkFqcGc@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,25/09/2024,20:30,The Teachers' Lounge,https://jer-cin.org.il/en/event/78334,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,26/09/2024,18:00,Vertigo,https://jer-cin.org.il/en/event/78078,https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,1958,yes
Jerusalem Cinemateque,26/09/2024,18:00,"Look, Soon You Won’t See Anything",https://jer-cin.org.il/en/event/78082,,,no
Jerusalem Cinemateque,26/09/2024,18:00,The Teachers' Lounge,https://jer-cin.org.il/en/event/78402,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,26/09/2024,20:30,Ulee's Gold,https://jer-cin.org.il/en/event/78092,https://m.media-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@._V1_SX300.jpg,1997,yes
Jerusalem Cinemateque,26/09/2024,20:30,The Teachers' Lounge,https://jer-cin.org.il/en/event/78404,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,26/09/2024,20:45,I Know What You Did Last Summer,https://jer-cin.org.il/en/event/78086,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Jerusalem Cinemateque,27/09/2024,18:00,A Little Something Extra,https://jer-cin.org.il/en/event/78094,https://m.media-amazon.com/images/M/MV5BZTAwODk4M2UtNjEyZC00Y2QzLWJlZDEtNjY2YmE5NGExMzVjXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,27/09/2024,18:00,The Teachers' Lounge,https://jer-cin.org.il/en/event/78408,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,27/09/2024,20:30,I Know What You Did Last Summer,https://jer-cin.org.il/en/event/78088,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Jerusalem Cinemateque,27/09/2024,20:30,The Teachers' Lounge,https://jer-cin.org.il/en/event/78406,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,28/09/2024,11:00,The Teachers' Lounge,https://jer-cin.org.il/en/event/78410,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,28/09/2024,11:00,IF,https://jer-cin.org.il/en/event/78147,https://m.media-amazon.com/images/M/MV5BYWQ4OGI2MmQtZjUxMC00Njg2LWJiZTQtYmFmZjI5ZmI1Y2U1XkEyXkFqcGdeQXVyMTA1NjE5MTAz._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,28/09/2024,16:00,I Know What You Did Last Summer,https://jer-cin.org.il/en/event/78090,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Jerusalem Cinemateque,28/09/2024,16:00,The Teachers' Lounge,https://jer-cin.org.il/en/event/78412,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,28/09/2024,18:00,"Look, Soon You Won’t See Anything",https://jer-cin.org.il/en/event/78084,,,no
Jerusalem Cinemateque,28/09/2024,18:15,Vertigo,https://jer-cin.org.il/en/event/78080,https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,1958,yes
Jerusalem Cinemateque,28/09/2024,18:15,The Teachers' Lounge,https://jer-cin.org.il/en/event/78414,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,28/09/2024,20:00,Big Time,https://jer-cin.org.il/en/event/78098,,,no
Jerusalem Cinemateque,28/09/2024,20:30,The Teachers' Lounge,https://jer-cin.org.il/en/event/78416,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,28/09/2024,21:00,A Little Something Extra,https://jer-cin.org.il/en/event/78096,https://m.media-amazon.com/images/M/MV5BZTAwODk4M2UtNjEyZC00Y2QzLWJlZDEtNjY2YmE5NGExMzVjXkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,01/10/2024,18:00,Little Women,https://jer-cin.org.il/en/event/78358,https://m.media-amazon.com/images/M/MV5BY2QzYTQyYzItMzAwYi00YjZlLThjNTUtNzMyMDdkYzJiNWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,2019,yes
Jerusalem Cinemateque,01/10/2024,18:00,The Teachers' Lounge,https://jer-cin.org.il/en/event/78426,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,01/10/2024,20:30,The Teachers' Lounge,https://jer-cin.org.il/en/event/78428,https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,01/10/2024,20:45,The Holdovers,https://jer-cin.org.il/en/event/78360,https://m.media-amazon.com/images/M/MV5BNDc2MzNkMjMtZDY5NC00NmQ0LWI1NjctZjRhNWIzZjc4MGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,03/10/2024,16:30,Crimes and Misdemeanors,https://jer-cin.org.il/en/event/78366,https://m.media-amazon.com/images/M/MV5BYWY3N2EyOWYtNDVhZi00MWRkLTg2OTUtODNkNDQ5ZTIwMGJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,1989,yes
Jerusalem Cinemateque,03/10/2024,18:00,The Governor,https://jer-cin.org.il/en/event/78382,https://m.media-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_SX300.jpg,2009,yes
Jerusalem Cinemateque,03/10/2024,18:45,Fallen Leaves,https://jer-cin.org.il/en/event/78368,https://m.media-amazon.com/images/M/MV5BMzljN2I3ZTUtZjBmYy00ZmExLWFkN2UtOTk4YzE3OTc1MzBiXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,03/10/2024,20:30,Something Wild,https://jer-cin.org.il/en/event/78374,https://m.media-amazon.com/images/M/MV5BNmQxYTUxOGYtMzZkYS00YmZhLTk0NWQtOWFmOTdjOThjMTJiXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1986,yes
Jerusalem Cinemateque,03/10/2024,20:30,Jules,https://jer-cin.org.il/en/event/78376,https://m.media-amazon.com/images/M/MV5BOTdjNWY2ODctM2EwMC00MzJlLWFmY2YtOWZlNjU0NDZlODEwXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,04/10/2024,16:00,The Spanish Prisoner,https://jer-cin.org.il/en/event/78384,https://m.media-amazon.com/images/M/MV5BNzg1NTQ1ZDMtYjBkNS00NTU5LTliNjgtOGVhNGY0ZjYyY2U3XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,1997,yes
Jerusalem Cinemateque,04/10/2024,18:30,Jules,https://jer-cin.org.il/en/event/78378,https://m.media-amazon.com/images/M/MV5BOTdjNWY2ODctM2EwMC00MzJlLWFmY2YtOWZlNjU0NDZlODEwXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,04/10/2024,20:30,Fallen Leaves,https://jer-cin.org.il/en/event/78370,https://m.media-amazon.com/images/M/MV5BMzljN2I3ZTUtZjBmYy00ZmExLWFkN2UtOTk4YzE3OTc1MzBiXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,05/10/2024,16:00,Rocco and His Brothers,https://jer-cin.org.il/en/event/78386,https://m.media-amazon.com/images/M/MV5BYTJkZGQ4MjItNTE2NC00MmMxLWJhMDctNjNmMWZmMTdmNWUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1960,yes
Jerusalem Cinemateque,05/10/2024,19:30,Jules,https://jer-cin.org.il/en/event/78380,https://m.media-amazon.com/images/M/MV5BOTdjNWY2ODctM2EwMC00MzJlLWFmY2YtOWZlNjU0NDZlODEwXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,05/10/2024,20:00,Les Contes d’Hoffmann,https://jer-cin.org.il/en/event/77272,,,no
Jerusalem Cinemateque,05/10/2024,21:30,Fallen Leaves,https://jer-cin.org.il/en/event/78372,https://m.media-amazon.com/images/M/MV5BMzljN2I3ZTUtZjBmYy00ZmExLWFkN2UtOTk4YzE3OTc1MzBiXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,06/10/2024,18:00,The Shepherd's Keeper,https://jer-cin.org.il/en/event/78390,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,06/10/2024,18:30,Rocco and His Brothers,https://jer-cin.org.il/en/event/78388,https://m.media-amazon.com/images/M/MV5BYTJkZGQ4MjItNTE2NC00MmMxLWJhMDctNjNmMWZmMTdmNWUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1960,yes
Jerusalem Cinemateque,06/10/2024,20:00,The Sweet Hereafter,https://jer-cin.org.il/en/event/78392,https://m.media-amazon.com/images/M/MV5BZTYxYzhlMTItOWQwNC00ZjFmLWFiYzMtNzQ2M2NjN2E3YmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,1997,yes
Jerusalem Cinemateque,07/10/2024,18:00,Departures,https://jer-cin.org.il/en/event/78394,https://m.media-amazon.com/images/M/MV5BMTUzOTcwOTA2NV5BMl5BanBnXkFtZTcwNDczMzczMg@@._V1_SX300.jpg,2008,yes
Jerusalem Cinemateque,07/10/2024,20:45,Still Walking,https://jer-cin.org.il/en/event/78430,https://m.media-amazon.com/images/M/MV5BMmNjYmNkNzUtYzNmMC00NWMzLWEyMWYtNmQ2NTRhNzI2OGIzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,2008,yes
Jerusalem Cinemateque,08/10/2024,18:00,The Samourai,https://jer-cin.org.il/en/event/78434,,,no
Jerusalem Cinemateque,08/10/2024,18:00,King of Sephardim,https://jer-cin.org.il/en/event/78438,https://m.media-amazon.com/images/M/MV5BMzdkNDI3MTAtNWVkZS00ZDg3LTlhYmUtNWJhOTg4YzU4NWQ0XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,08/10/2024,20:15,A Woman Under the Influence,https://jer-cin.org.il/en/event/78440,https://m.media-amazon.com/images/M/MV5BODQyMWUyNDEtODZlNS00YTk3LWJlMDAtMGQ0ODZjMDZjMjhmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1974,yes
Jerusalem Cinemateque,08/10/2024,20:45,Cherry Blossoms After Winter,https://jer-cin.org.il/en/event/78442,https://m.media-amazon.com/images/M/MV5BMGM4M2Y4M2EtMzc0Yy00ODJmLWE0YWUtZDk4N2ZlYTU0ODNlXkEyXkFqcGdeQXVyNDYzNDg2MTM@._V1_SX300.jpg,2022,yes
Jerusalem Cinemateque,09/10/2024,16:00,Chaos & Quiet,https://jer-cin.org.il/en/event/78444,https://m.media-amazon.com/images/M/MV5BYTYyMmFlOTYtY2M2ZC00NWM2LWJjMjctZWVmYTc5MDFlNDkxXkEyXkFqcGdeQXVyNTgxMTMyNjM@._V1_SX300.jpg,2021,yes
Jerusalem Cinemateque,09/10/2024,18:00,Still Walking,https://jer-cin.org.il/en/event/78432,https://m.media-amazon.com/images/M/MV5BMmNjYmNkNzUtYzNmMC00NWMzLWEyMWYtNmQ2NTRhNzI2OGIzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,2008,yes
Jerusalem Cinemateque,09/10/2024,18:15,Minnie and Moskowitz,https://jer-cin.org.il/en/event/78446,https://m.media-amazon.com/images/M/MV5BYjUxNTg5OWUtNDVlOS00M2EyLTlhZmMtNDAyOGQ1OGViZTEzXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,1971,yes
Jerusalem Cinemateque,09/10/2024,20:30,The Governor,https://jer-cin.org.il/en/event/78450,https://m.media-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_SX300.jpg,2009,yes
Jerusalem Cinemateque,09/10/2024,20:45,The Red Circle,https://jer-cin.org.il/en/event/78448,https://m.media-amazon.com/images/M/MV5BYjA4YzZiOTAtY2E4NS00Y2YwLTkxMWItZjU2NDU2NmRhMjc3XkEyXkFqcGdeQXVyNDE0OTU3NDY@._V1_SX300.jpg,1970,yes
Jerusalem Cinemateque,10/10/2024,18:00,Mr. Klein,https://jer-cin.org.il/en/event/78452,https://m.media-amazon.com/images/M/MV5BMDc1MTQ0NGUtYWVkNy00OWM2LTgzYjItN2VhNzE3ZDAzNThjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,1976,yes
Jerusalem Cinemateque,10/10/2024,18:00,The Shepherd's Keeper,https://jer-cin.org.il/en/event/78456,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Jerusalem Cinemateque,10/10/2024,20:15,Sweet Light in a Dark Room,https://jer-cin.org.il/en/event/78460,,,no
Jerusalem Cinemateque,10/10/2024,20:30,Gloria Bell,https://jer-cin.org.il/en/event/78458,https://m.media-amazon.com/images/M/MV5BMTc5Nzc1OTk3OV5BMl5BanBnXkFtZTgwNDM1NTQ3NjM@._V1_SX300.jpg,2018,yes
Jerusalem Cinemateque,12/10/2024,20:30,The Monk and the Gun,https://jer-cin.org.il/en/event/78464,https://m.media-amazon.com/images/M/MV5BZTNmNDIyOTQtMjkxMy00MzEwLWExODktODZiN2RkNTYzNWQxXkEyXkFqcGdeQXVyNzMzOTQ0ODM@._V1_SX300.jpg,2023,yes
Jerusalem Cinemateque,12/10/2024,20:30,The Banishment,https://jer-cin.org.il/en/event/78470,https://m.media-amazon.com/images/M/MV5BYzMwMDQyZTAtYTE2MS00MTkyLWJjNjQtYzY0MjE1NWYxNTA2XkEyXkFqcGdeQXVyMTM2MDY0OTYx._V1_SX300.jpg,2007,yes
Jerusalem Cinemateque,13/10/2024,18:00,The Samourai,https://jer-cin.org.il/en/event/78436,,,no
